;;;;Time;Utility;Complete
Loss;(5)-anonymity;1.0;SS13ACS_20;592.0;0.7063657162269582;false
Loss;(5)-anonymity;1.0;SS13ACS_20;767.0;0.7379552109587456;false
Loss;(5)-anonymity;1.0;SS13ACS_20;934.0;0.7510194065862426;false
Loss;(5)-anonymity;1.0;SS13ACS_20;981.0;0.7579634344662605;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1011.0;0.7586945299470632;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1015.0;0.7678761246162941;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1019.0;0.7806215497267582;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1066.0;0.7853247761382042;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1095.0;0.7888891412084393;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1099.0;0.8095802739233932;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1102.0;0.8160316955079856;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1109.0;0.818935363893325;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1162.0;0.8345606161393732;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1166.0;0.8375733277019596;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1173.0;0.8454565526138538;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1225.0;0.8538111861985039;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1228.0;0.8570593046921435;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1235.0;0.8639428291106759;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1287.0;0.8807610169750295;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1289.0;0.8808862796257092;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1304.0;0.8898492170058975;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1352.0;0.9125658397689161;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1359.0;0.9219760559747056;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1399.0;0.9371697167724655;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1406.0;0.9460470280540619;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1444.0;0.9482961626349391;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1451.0;0.9566730345205312;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1493.0;1.0;false
Loss;(5)-anonymity;1.0;SS13ACS_25;14.0;0.0;false
Loss;(5)-anonymity;1.0;SS13ACS_25;22.0;0.37148038875972494;false
Loss;(5)-anonymity;1.0;SS13ACS_25;312.0;0.4892807661098634;false
Loss;(5)-anonymity;1.0;SS13ACS_25;564.0;0.5529895589001985;false
Loss;(5)-anonymity;1.0;SS13ACS_25;822.0;0.5668892726398012;false
Loss;(5)-anonymity;1.0;SS13ACS_25;896.0;0.6296287834034072;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1148.0;0.6709206345763195;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1256.0;0.6710619823770436;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1392.0;0.7102479443613358;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1504.0;0.7111701461415635;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1522.0;0.713204762552437;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1626.0;0.7447869733166523;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1734.0;0.7497212198908725;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1845.0;0.7774551163634422;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1959.0;0.7956702172700709;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2040.0;0.7987700473032654;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2072.0;0.8164168604355081;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2152.0;0.8182783728739773;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2157.0;0.8204284892433076;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2183.0;0.8369617255987866;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2262.0;0.8402253470478339;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2292.0;0.8577795794219957;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2359.0;0.8675947135272184;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2385.0;0.8857501030420186;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2450.0;0.8939953466882997;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2475.0;0.9116493776568372;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2539.0;0.9218857901803381;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2563.0;0.9373569643251372;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2656.0;0.9446382597446071;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2699.0;0.9474119162108893;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2721.0;0.954597725093238;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2783.0;0.9960075539041585;false
Loss;(5)-anonymity;1.0;SS13ACS_25;74166.0;0.9971875179643086;false
Loss;(5)-anonymity;1.0;SS13ACS_25;74664.0;1.0;false
Loss;(5)-anonymity;1.0;SS13ACS_30;23.0;0.0;false
Loss;(5)-anonymity;1.0;SS13ACS_30;41.0;0.07438035010644257;false
Loss;(5)-anonymity;1.0;SS13ACS_30;724.0;0.14701278092968037;false
Loss;(5)-anonymity;1.0;SS13ACS_30;1316.0;0.21813878013487184;false
Loss;(5)-anonymity;1.0;SS13ACS_30;1336.0;0.24468514937693203;false
Loss;(5)-anonymity;1.0;SS13ACS_30;1883.0;0.33414355332769125;false
Loss;(5)-anonymity;1.0;SS13ACS_30;2429.0;0.42504124506593516;false
Loss;(5)-anonymity;1.0;SS13ACS_30;2954.0;0.43562750360209435;false
Loss;(5)-anonymity;1.0;SS13ACS_30;2971.0;0.4665768764525909;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3417.0;0.49398880121648386;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3451.0;0.5032485984813301;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3466.0;0.536303775866083;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3892.0;0.5396101648475476;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3924.0;0.5488782165312229;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3943.0;0.5843170792803744;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4390.0;0.5954213532752523;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4405.0;0.607804619177029;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4570.0;0.6129889414694127;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4811.0;0.6275975638463448;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4841.0;0.6384602024893119;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4856.0;0.6519948218539061;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5019.0;0.6560955754761066;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5121.0;0.6568103114927377;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5283.0;0.6680582238984653;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5297.0;0.6820249535643035;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5455.0;0.6866800910717763;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5714.0;0.6966280757402;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5728.0;0.7090179754290252;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5896.0;0.7134284882069826;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5927.0;0.7184946941288365;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6135.0;0.7260442448747093;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6149.0;0.7410942003031946;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6310.0;0.7444893302375737;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6541.0;0.7517702053929679;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6555.0;0.7665655239419614;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6935.0;0.7739229695076176;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6947.0;0.7828386035046443;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7304.0;0.7872319835002783;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7311.0;0.793010005936362;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7326.0;0.8035495418316942;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7685.0;0.8092167403732754;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7697.0;0.8202512080588349;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8048.0;0.8243189202051868;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8071.0;0.8253168677161784;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8199.0;0.8296019126402565;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8257.0;0.8304976428959713;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8269.0;0.8309036303329491;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8391.0;0.8345703993732231;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8402.0;0.8347176029196055;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8414.0;0.8361951213519613;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8541.0;0.840581446319811;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8598.0;0.8420571110748192;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8725.0;0.8455419102044388;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8737.0;0.845556578549925;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8748.0;0.8473412736012088;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8874.0;0.8508923908616719;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8931.0;0.8512763407199632;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9059.0;0.8544677279078974;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9070.0;0.8545881241138916;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9082.0;0.8566879492009378;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9204.0;0.8600099451286498;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9261.0;0.8627012286797177;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9386.0;0.8661681420131461;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9408.0;0.8683974203445708;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9529.0;0.8714946226943338;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9585.0;0.8749154513337726;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9708.0;0.8784638217813159;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9730.0;0.8806767943289566;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9849.0;0.8824919466269487;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9904.0;0.8870917549644881;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10025.0;0.8904360781560456;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10047.0;0.8926903293702295;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10164.0;0.8933811596679472;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10218.0;0.8945261695217398;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10294.0;0.8956462508214228;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10333.0;0.8996789736813672;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10346.0;0.9013790810670322;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10416.0;0.9019925259874676;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10448.0;0.9035070053852237;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10493.0;0.905266673880875;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10518.0;0.9088517305691737;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10525.0;0.9089723852630849;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10531.0;0.9113666370617375;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10600.0;0.9121439838335825;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10631.0;0.9131695768975652;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10675.0;0.913651859523304;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10700.0;0.9164458134710648;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10706.0;0.9169930828031998;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10713.0;0.9192205482112182;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10781.0;0.919781902852934;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10813.0;0.9211852238120821;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10857.0;0.9543095600737176;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10881.0;0.9561809126309245;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10885.0;0.9563170606776041;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10890.0;0.9578558819477535;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10967.0;0.9596003322958104;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10999.0;0.9598296617573339;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11004.0;0.962607329257147;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11018.0;0.963167844560247;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11023.0;0.9652186661205489;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11130.0;0.9678079563391597;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11149.0;0.9702436778235076;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11273.0;0.9867161553027634;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11392.0;0.9933351792075079;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11528.0;0.9961458039693246;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11614.0;0.998566261110199;false
Loss;(5)-anonymity;1.0;SS13ACS_30;12223.0;1.0;false
Loss;(0.01)-uniqueness;0.0;SS13ACS_15;131.0;1.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;26753.0;0.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;29265.0;0.38853907705661533;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;29773.0;0.7682164228218049;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;30412.0;0.8448952326957313;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;30987.0;0.905394050114613;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;31098.0;1.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_25;51829.0;0.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_25;54783.0;0.43541303299521517;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_25;56883.0;1.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_30;42238.0;1.0;true
Loss;(0.01)-uniqueness;1.0;SS13ACS_15;120.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_15;139.0;1.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;283.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;380.0;0.40295250171714797;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;3731.0;0.55889859244063;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;5826.0;0.6212003251652901;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;6259.0;0.6626890206296794;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;9239.0;0.6961677823186754;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;9470.0;0.7563179110675654;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;15781.0;0.7802131986080466;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;19709.0;0.7931116862047444;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;20095.0;0.8158033557040153;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;22107.0;0.8192483359476431;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;22283.0;0.8294444457280772;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;22380.0;0.8481405422777263;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;24316.0;0.8557633016310169;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;24480.0;0.87331413063143;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;26107.0;0.8962314118835049;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;26213.0;0.9085377660723996;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;26382.0;0.9118031384372508;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;27701.0;0.9474734295706432;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;27805.0;0.957562393478653;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;27966.0;0.9627833853462223;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;29103.0;0.9771995438042872;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;29259.0;0.9907643806119674;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;299712.0;1.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;154.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;385.0;0.4431091345960377;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;6160.0;0.5760437391572862;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;9457.0;0.6403920258686574;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;12111.0;0.6812917352971607;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;13084.0;0.7444189294903003;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;16107.0;0.7746455666345549;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;18722.0;0.7756002175585336;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;19799.0;0.7785668990021328;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;20772.0;0.7904593326005348;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;23187.0;0.7905145599187844;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;24330.0;0.7981270924620387;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;29121.0;0.880285055417502;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;39611.0;0.8989180584332233;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;41582.0;0.9027988131711451;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;49040.0;0.9201388181752057;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;50842.0;0.9431725614809154;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;51969.0;0.9532833353358878;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;73743.0;0.9630339484248133;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;74874.0;0.9715265316038377;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;76529.0;0.9902601522385496;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;77194.0;0.9965258025272012;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;78662.0;1.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;231.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;440.0;0.15514225915442026;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;8229.0;0.3655189943391691;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;22895.0;0.44898544272464747;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;28972.0;0.5278110884167713;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;34531.0;0.5351998563750381;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;34706.0;0.5672454204621853;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;39952.0;0.5872870541034207;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;40312.0;0.5942601434786643;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;40484.0;0.6264198830734784;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;44621.0;1.0;false
