;;;;Time;Utility;Complete
Loss;(5)-anonymity;1.0;SS13ACS_20;983.0;0.7853247761382042;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1015.0;0.7888891412084393;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1019.0;0.8095802739233932;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1023.0;0.8160316955079856;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1030.0;0.818935363893325;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1085.0;0.8345606161393732;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1089.0;0.8375733277019596;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1096.0;0.8454565526138538;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1150.0;0.8538111861985039;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1154.0;0.8570593046921435;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1161.0;0.8639428291106759;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1215.0;0.8807610169750295;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1217.0;0.8808862796257092;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1224.0;0.8898492170058975;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1275.0;0.9125658397689161;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1282.0;0.9219760559747056;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1323.0;0.9371697167724655;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1331.0;0.9460470280540619;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1370.0;0.9482961626349391;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1377.0;0.9566730345205312;false
Loss;(5)-anonymity;1.0;SS13ACS_20;1421.0;1.0;false
Loss;(5)-anonymity;1.0;SS13ACS_25;15.0;0.0;false
Loss;(5)-anonymity;1.0;SS13ACS_25;22.0;0.37148038875972494;false
Loss;(5)-anonymity;1.0;SS13ACS_25;394.0;0.4892807661098634;false
Loss;(5)-anonymity;1.0;SS13ACS_25;691.0;0.5529895589001985;false
Loss;(5)-anonymity;1.0;SS13ACS_25;896.0;0.5668892726398012;false
Loss;(5)-anonymity;1.0;SS13ACS_25;977.0;0.6296287834034072;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1249.0;0.6709206345763195;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1364.0;0.6710619823770436;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1511.0;0.7102479443613358;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1633.0;0.7111701461415635;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1652.0;0.713204762552437;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1764.0;0.7447869733166523;false
Loss;(5)-anonymity;1.0;SS13ACS_25;1882.0;0.7497212198908725;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2004.0;0.7774551163634422;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2124.0;0.7956702172700709;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2209.0;0.7987700473032654;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2243.0;0.8164168604355081;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2327.0;0.8182783728739773;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2332.0;0.8204284892433076;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2359.0;0.8369617255987866;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2441.0;0.8402253470478339;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2473.0;0.8577795794219957;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2542.0;0.8675947135272184;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2569.0;0.8857501030420186;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2642.0;0.8939953466882997;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2669.0;0.9116493776568372;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2735.0;0.9218857901803381;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2760.0;0.9373569643251372;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2852.0;0.9446382597446071;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2896.0;0.9474119162108893;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2918.0;0.954597725093238;false
Loss;(5)-anonymity;1.0;SS13ACS_25;2981.0;0.9960075539041585;false
Loss;(5)-anonymity;1.0;SS13ACS_25;75052.0;0.9971875179643086;false
Loss;(5)-anonymity;1.0;SS13ACS_25;75560.0;1.0;false
Loss;(5)-anonymity;1.0;SS13ACS_30;24.0;0.0;false
Loss;(5)-anonymity;1.0;SS13ACS_30;42.0;0.07438035010644257;false
Loss;(5)-anonymity;1.0;SS13ACS_30;694.0;0.14701278092968037;false
Loss;(5)-anonymity;1.0;SS13ACS_30;1316.0;0.21813878013487184;false
Loss;(5)-anonymity;1.0;SS13ACS_30;1335.0;0.24468514937693203;false
Loss;(5)-anonymity;1.0;SS13ACS_30;1929.0;0.33414355332769125;false
Loss;(5)-anonymity;1.0;SS13ACS_30;2493.0;0.42504124506593516;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3111.0;0.43562750360209435;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3128.0;0.4665768764525909;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3584.0;0.49398880121648386;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3618.0;0.5032485984813301;false
Loss;(5)-anonymity;1.0;SS13ACS_30;3634.0;0.536303775866083;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4071.0;0.5396101648475476;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4103.0;0.5488782165312229;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4119.0;0.5843170792803744;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4577.0;0.5954213532752523;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4592.0;0.607804619177029;false
Loss;(5)-anonymity;1.0;SS13ACS_30;4761.0;0.6129889414694127;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5011.0;0.6275975638463448;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5042.0;0.6384602024893119;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5056.0;0.6519948218539061;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5218.0;0.6560955754761066;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5322.0;0.6568103114927377;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5487.0;0.6680582238984653;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5502.0;0.6820249535643035;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5660.0;0.6866800910717763;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5924.0;0.6966280757402;false
Loss;(5)-anonymity;1.0;SS13ACS_30;5938.0;0.7090179754290252;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6109.0;0.7134284882069826;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6137.0;0.7184946941288365;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6351.0;0.7260442448747093;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6365.0;0.7410942003031946;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6529.0;0.7444893302375737;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6764.0;0.7517702053929679;false
Loss;(5)-anonymity;1.0;SS13ACS_30;6777.0;0.7665655239419614;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7161.0;0.7739229695076176;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7174.0;0.7828386035046443;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7543.0;0.7872319835002783;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7549.0;0.793010005936362;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7565.0;0.8035495418316942;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7929.0;0.8092167403732754;false
Loss;(5)-anonymity;1.0;SS13ACS_30;7942.0;0.8202512080588349;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8299.0;0.8243189202051868;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8323.0;0.8253168677161784;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8454.0;0.8296019126402565;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8514.0;0.8304976428959713;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8526.0;0.8309036303329491;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8647.0;0.8345703993732231;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8659.0;0.8347176029196055;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8671.0;0.8361951213519613;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8801.0;0.840581446319811;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8861.0;0.8420571110748192;false
Loss;(5)-anonymity;1.0;SS13ACS_30;8992.0;0.8455419102044388;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9004.0;0.845556578549925;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9016.0;0.8473412736012088;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9145.0;0.8508923908616719;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9203.0;0.8512763407199632;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9332.0;0.8544677279078974;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9344.0;0.8545881241138916;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9355.0;0.8566879492009378;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9483.0;0.8600099451286498;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9541.0;0.8627012286797177;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9670.0;0.8661681420131461;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9693.0;0.8683974203445708;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9817.0;0.8714946226943338;false
Loss;(5)-anonymity;1.0;SS13ACS_30;9874.0;0.8749154513337726;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10001.0;0.8784638217813159;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10023.0;0.8806767943289566;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10146.0;0.8824919466269487;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10202.0;0.8870917549644881;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10326.0;0.8904360781560456;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10348.0;0.8926903293702295;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10469.0;0.8933811596679472;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10525.0;0.8945261695217398;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10602.0;0.8956462508214228;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10642.0;0.8996789736813672;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10655.0;0.9013790810670322;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10724.0;0.9019925259874676;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10759.0;0.9035070053852237;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10803.0;0.905266673880875;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10829.0;0.9088517305691737;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10835.0;0.9089723852630849;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10841.0;0.9113666370617375;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10909.0;0.9121439838335825;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10940.0;0.9131695768975652;false
Loss;(5)-anonymity;1.0;SS13ACS_30;10983.0;0.913651859523304;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11009.0;0.9164458134710648;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11015.0;0.9169930828031998;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11021.0;0.9192205482112182;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11087.0;0.919781902852934;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11118.0;0.9211852238120821;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11160.0;0.9543095600737176;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11183.0;0.9561809126309245;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11187.0;0.9563170606776041;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11192.0;0.9578558819477535;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11264.0;0.9596003322958104;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11295.0;0.9598296617573339;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11300.0;0.962607329257147;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11314.0;0.963167844560247;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11319.0;0.9652186661205489;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11426.0;0.9678079563391597;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11444.0;0.9702436778235076;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11566.0;0.9867161553027634;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11683.0;0.9933351792075079;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11816.0;0.9961458039693246;false
Loss;(5)-anonymity;1.0;SS13ACS_30;11901.0;0.998566261110199;false
Loss;(5)-anonymity;1.0;SS13ACS_30;12510.0;1.0;false
Loss;(0.01)-uniqueness;0.0;SS13ACS_15;133.0;1.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;29496.0;0.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;31995.0;0.38853907705661533;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;32499.0;0.7682164228218049;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;33129.0;0.8448952326957313;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;33694.0;0.905394050114613;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_20;33807.0;1.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_25;55491.0;0.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_25;58458.0;0.43541303299521517;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_25;60567.0;1.0;true
Loss;(0.01)-uniqueness;0.0;SS13ACS_30;42791.0;1.0;true
Loss;(0.01)-uniqueness;1.0;SS13ACS_15;89.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_15;108.0;1.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;285.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;402.0;0.4011634083007993;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;3940.0;0.5575768020864683;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;6013.0;0.6200652261885572;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;7948.0;0.6784298752582569;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;8804.0;0.7455236341939949;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;9291.0;0.7555029766223795;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;16496.0;0.7890771428558073;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;20033.0;0.7924917313080316;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;20418.0;0.8152513979375541;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;22439.0;0.8187067012986743;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;22617.0;0.8289333644152048;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;22717.0;0.8476854850891399;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;24645.0;0.8553310865590334;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;24806.0;0.8729345078116652;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;26426.0;0.895920462254946;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;26532.0;0.9082636932707631;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;26697.0;0.9115388505458881;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;28011.0;0.9473160301315553;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;28118.0;0.9574352263057709;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;28278.0;0.9626718632303984;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;29411.0;0.9771312206873043;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;29566.0;0.9907367054506266;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_20;299079.0;1.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;239.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;480.0;0.43590381002607426;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;6038.0;0.5666767869031707;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;9260.0;0.6299787167352163;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;11338.0;0.7990781068051575;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;13691.0;0.8006684053763793;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;19218.0;0.8312852887271927;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;27025.0;0.8540147298516226;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;31244.0;0.8662914699137094;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;31588.0;0.8669165507563341;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;31688.0;0.8773178374118117;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;36020.0;0.8797219437691554;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;38126.0;0.893815308750342;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;38421.0;0.9014417028244981;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;40130.0;0.905555540949909;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;40741.0;0.9153454291399645;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;40922.0;0.9179405828352813;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;42407.0;0.9264487335002161;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;43050.0;0.9348907768618078;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;44665.0;0.9547781378824095;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;45299.0;0.9606619740396336;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;46724.0;0.9871141123457841;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_25;48301.0;1.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;236.0;0.0;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;446.0;0.15631997903032804;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;8093.0;0.24847007141948274;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;8307.0;0.25575128260817853;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;11559.0;0.28556975364023296;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;22607.0;0.3328185155796796;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;29639.0;0.36264114541973697;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;44733.0;0.44542856533365305;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;50795.0;0.523813918061114;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;56298.0;0.5310216224399558;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;56472.0;0.5633560087048569;false
Loss;(0.01)-uniqueness;1.0;SS13ACS_30;56785.0;1.0;false
